sgrna,gene
sg_58511_2,DNASE2B
sg_10212_3,DDX39A
sg_79832_4,QSER1
sg_26239_2,LCE2B
sg_427_4,ASAH1
sg_8242_3,KDM5C
sg_115350_1,FCRL1
sg_57097_2,PARP11
sg_100132406_2,NBPF10
sg_92104_2,TTC30A
sg_23109_1,DDN
sg_54752_4,FNDC8
sg_57369_2,GJD2
sg_8408_2,ULK1
sg_197259_4,MLKL
sg_84765_1,ZNF577
sg_10641_1,NPRL2
sg_7390_4,UROS
sg_1408_1,CRY2
sg_10025_1,MED16
sg_5976_2,UPF1
sg_4207_1,MEF2BNB-MEF2B
sg_2194_3,FASN
sg_4494_2,MT1F
sg_9203_3,ZMYM3
sg_9100_1,USP10
sg_122416_2,ANKRD9
sg_147166_3,TRIM16L
sg_1504_1,CTRB1
sg_10965_4,ACOT2
sg_NTC_979,Non_Targeting_Control_979
sg_8082_3,SSPN
sg_6897_3,TARS
sg_80763_2,SPX
sg_51614_2,ERGIC3
sg_81573_2,ANKRD13C
sg_1537_1,CYC1
sg_55061_4,SUSD4
sg_441670_1,OR4M1
sg_100130302_3,SUPT20HL1
sg_145270_4,PRIMA1
sg_91179_2,SCARF2
sg_139189_3,DGKK
sg_85458_4,DIXDC1
sg_340024_2,SLC6A19
sg_9414_2,TJP2
sg_5869_4,RAB5B
sg_4880_1,NPPC
sg_1153_2,CIRBP
sg_57102_3,C12orf4
sg_10867_2,TSPAN9
sg_1044_1,CDX1
sg_6840_1,SVIL
sg_9958_3,USP15
sg_284434_2,NWD1
sg_340348_1,TSPAN33
sg_1815_2,DRD4
sg_23746_4,AIPL1
sg_142680_2,SLC34A3
sg_55312_3,RFK
sg_23352_4,UBR4
sg_51497_3,NELFCD
sg_89766_3,UMODL1
sg_4322_2,MMP13
sg_83473_2,KATNAL2
sg_91120_2,ZNF682
sg_23224_2,SYNE2
sg_347051_2,SLC10A5
sg_54997_3,TESC
sg_80727_1,TTYH3
sg_79798_1,ARMC5
sg_1537_4,CYC1
sg_3554_1,IL1R1
sg_653_4,BMP5
sg_54677_2,CROT
sg_1620_1,BRINP1
sg_827_3,CAPN6
sg_NTC_595,Non_Targeting_Control_595
sg_83871_3,RAB34
sg_10617_2,STAMBP
sg_51126_3,NAA20
sg_30844_4,EHD4
sg_637_4,BID
sg_728369_2,USP17L24
sg_126006_3,PCP2
sg_8539_2,API5
sg_89958_1,SAPCD2
sg_440730_4,TRIM67
sg_440270_1,GOLGA8B
sg_285282_1,RABL3
sg_79755_1,ZNF750
sg_5962_1,RDX
sg_199786_3,FAM129C
sg_10322_3,SMYD5
sg_602_2,BCL3
sg_345456_3,PFN3
sg_214_3,ALCAM
sg_79921_2,TCEAL4
sg_25972_2,UNC50
sg_25924_2,MYRIP
sg_140679_4,SLC32A1
sg_54461_4,FBXW5
sg_57593_4,EBF4
sg_134288_4,TMEM174
sg_29926_4,GMPPA
sg_6597_4,SMARCA4
sg_3596_2,IL13
sg_55683_1,KANSL3
sg_55624_4,POMGNT1
sg_2331_1,FMOD
sg_998_4,CDC42
sg_23046_2,KIF21B
sg_283464_3,GXYLT1
sg_3556_2,IL1RAP
sg_23032_3,USP33
sg_962_3,CD48
sg_126637_1,TCHHL1
sg_56850_1,GRIPAP1
sg_284723_4,SLC25A34
sg_118430_4,MUCL1
sg_3786_2,KCNQ3
sg_115352_1,FCRL3
sg_4485_2,MST1
sg_160298_3,C11orf42
sg_3920_2,LAMP2
sg_3988_1,LIPA
sg_54763_2,ROPN1
sg_2949_1,GSTM5
sg_142_1,PARP1
sg_9294_1,S1PR2
sg_22884_1,WDR37
sg_346653_3,FAM71F2
sg_23511_4,NUP188
sg_151835_2,CPNE9
sg_1650_2,DDOST
sg_10452_2,TOMM40
sg_79800_2,CARF
sg_3320_1,HSP90AA1
sg_25821_4,MTO1
sg_23281_4,MTUS2
sg_727851_4,RGPD8
sg_203068_3,TUBB
sg_359_2,AQP2
sg_714_1,C1QC
sg_388650_2,FAM69A
sg_1071_4,CETP
sg_440567_1,UQCRHL
sg_131405_2,TRIM71
sg_57481_4,KIAA1210
sg_6280_2,S100A9
sg_196951_1,FAM227B
sg_51490_4,C9orf114
sg_133688_1,UGT3A1
sg_9883_4,POM121
sg_400410_2,ST20
sg_1374_1,CPT1A
sg_8912_4,CACNA1H
sg_7855_4,FZD5
sg_27092_4,CACNG4
sg_2701_3,GJA4
sg_63925_3,ZNF335
sg_25831_3,HECTD1
sg_23325_2,KIAA1033
sg_79937_1,CNTNAP3
sg_5304_3,PIP
sg_412_1,STS
sg_26298_3,EHF
sg_1317_3,SLC31A1
sg_6204_1,RPS10
sg_100526772_3,TMEM110-MUSTN1
sg_283848_2,CES4A
sg_931_2,MS4A1
sg_65243_2,ZFP69B
sg_29906_3,ST8SIA5
sg_23550_2,PSD4
sg_7702_2,ZNF143
sg_367_4,AR
sg_643376_3,BTBD18
sg_2014_3,EMP3
sg_10396_4,ATP8A1
sg_9739_3,SETD1A
sg_9672_1,SDC3
sg_51322_2,WAC
sg_2865_1,FFAR3
sg_92305_4,TMEM129
sg_3234_2,HOXD8
sg_9028_1,RHBDL1
sg_4317_1,MMP8
sg_55316_2,RSAD1
sg_8507_4,ENC1
sg_395_4,ARHGAP6
sg_58531_2,PRM3
sg_1843_3,DUSP1
sg_100128569_4,C19orf71
sg_NTC_355,Non_Targeting_Control_355
sg_23262_1,PPIP5K2
sg_5920_4,RARRES3
sg_64374_2,SIL1
sg_55835_1,CENPJ
sg_161291_2,TMEM30B
sg_3270_3,HRC
sg_93323_3,HAUS8
sg_134492_4,NUDCD2
sg_147694_4,ZNF548
sg_5553_2,PRG2
sg_205428_1,C3orf58
sg_1964_4,EIF1AX
sg_6097_1,RORC
sg_283464_1,GXYLT1
sg_4849_4,CNOT3
sg_26091_1,HERC4
sg_79758_3,DHRS12
sg_142910_2,LIPJ
sg_55425_4,GPALPP1
sg_2673_2,GFPT1
sg_1937_2,EEF1G
sg_390916_2,NUDT19
sg_389602_2,LOC389602
sg_51102_3,MECR
sg_55311_3,ZNF444
sg_9021_4,SOCS3
sg_23327_4,NEDD4L
sg_23589_4,CARHSP1
sg_2273_2,FHL1
sg_25945_3,PVRL3
sg_26272_1,FBXO4
sg_285971_4,ZNF775
sg_1285_4,COL4A3
sg_140432_2,RNF113B
sg_23129_3,PLXND1
sg_392392_2,OR1K1
sg_5796_1,PTPRK
sg_441581_2,FRG2B
sg_79310_3,OR5H2
sg_23024_1,PDZRN3
sg_2864_4,FFAR1
sg_4836_1,NMT1
sg_8355_1,HIST1H3G
sg_8386_4,OR1D5
sg_10128_4,LRPPRC
sg_151313_1,FAHD2B
sg_153527_4,ZMAT2
sg_83851_1,SYT16
sg_6876_2,TAGLN
sg_54084_3,TSPEAR
sg_6833_3,ABCC8
sg_6262_1,RYR2
sg_117157_3,SH2D1B
sg_5693_3,PSMB5
sg_2249_1,FGF4
sg_80304_1,C2orf44
sg_100130827_3,SBK3
sg_90576_4,ZNF799
sg_11335_4,CBX3
sg_2856_2,GPR33
sg_51465_3,UBE2J1
sg_3607_1,FOXK2
sg_114785_3,MBD6
sg_51332_1,SPTBN5
sg_25984_2,KRT23
sg_9702_3,CEP57
sg_441670_2,OR4M1
sg_11319_1,ECD
sg_339327_4,ZNF546
sg_200010_3,SLC5A9
sg_6406_3,SEMG1
sg_54675_2,CRLS1
sg_57648_3,KIAA1522
sg_57562_3,CEP126
sg_84872_1,ZC3H10
sg_317701_4,VN1R2
sg_126375_1,ZNF792
sg_2128_1,EVX1
sg_342096_4,GOLGA6A
sg_340980_3,OR52B6
sg_80709_2,AKNA
sg_1478_2,CSTF2
sg_55974_3,SLC50A1
sg_319_1,APOF
sg_221391_4,OPN5
sg_245934_2,DEFB121
sg_284273_4,ZADH2
sg_55527_3,FEM1A
sg_10197_3,PSME3
sg_6305_1,SBF1
sg_54503_4,ZDHHC13
sg_1728_3,NQO1
sg_55536_4,CDCA7L
sg_400506_1,KNOP1
sg_5792_3,PTPRF
sg_5154_3,PDGFA
sg_1741_1,DLG3
sg_79805_3,VASH2
sg_65010_4,SLC26A6
sg_80012_3,PHC3
sg_5660_3,PSAP
sg_9588_2,PRDX6
sg_64919_1,BCL11B
sg_162387_4,MFSD6L
sg_23787_2,MTCH1
sg_51703_3,ACSL5
sg_55833_2,UBAP2
sg_680_3,BRS3
sg_59343_2,SENP2
sg_27247_1,NFU1
sg_843_1,CASP10
sg_5917_1,RARS
sg_6324_4,SCN1B
sg_195828_2,ZNF367
sg_9238_1,TBRG4
sg_57683_4,ZDBF2
sg_3055_4,HCK
sg_54490_2,UGT2B28
sg_153443_3,SRFBP1
sg_6547_4,SLC8A3
sg_143872_3,ARHGAP42
sg_10124_2,ARL4A
sg_2134_4,EXTL1
sg_115286_3,SLC25A26
sg_23254_4,KAZN
sg_118429_3,ANTXR2
sg_4830_2,NME1
sg_348980_3,HCN1
sg_NTC_457,Non_Targeting_Control_457
sg_81844_4,TRIM56
sg_23361_1,ZNF629
sg_10492_4,SYNCRIP
sg_440275_4,EIF2AK4
sg_645414_4,PRAMEF19
sg_54807_4,ZNF586
sg_256297_3,PTF1A
sg_83596_2,BCL2L12
sg_1535_3,CYBA
sg_388610_2,TRNP1
sg_51676_1,ASB2
sg_56977_4,STOX2
sg_160_3,AP2A1
sg_4193_4,MDM2
sg_2960_3,GTF2E1
sg_222546_2,RFX6
sg_643161_4,FAM25A
sg_84447_4,SYVN1
sg_9238_4,TBRG4
sg_3201_4,HOXA4
sg_51605_2,TRMT6
sg_51271_2,UBAP1
sg_29894_3,CPSF1
sg_5576_4,PRKAR2A
sg_1443_2,CSH2
sg_11086_4,ADAM29
sg_646603_3,C4orf51
sg_9700_3,ESPL1
sg_6897_4,TARS
sg_23544_1,SEZ6L
sg_6507_2,SLC1A3
sg_646424_1,SPINK8
sg_54963_3,UCKL1
sg_9633_4,MTL5
sg_84330_3,ZNF414
sg_127428_2,TCEANC2
sg_57589_1,RIC1
sg_339976_1,TRIML1
sg_390072_3,OR52N4
sg_125931_1,CEACAM20
sg_27339_1,PRPF19
sg_57380_3,MRS2
sg_391253_3,SPINT4
sg_401190_3,RGS7BP
sg_8111_3,GPR68
sg_10242_4,KCNMB2
sg_152098_1,ZCWPW2
sg_92856_1,IMP4
sg_64786_3,TBC1D15
sg_79269_1,DCAF10
sg_140711_4,TLDC2
sg_83541_2,FAM110A
sg_388649_3,C1orf146
sg_57817_1,HAMP
sg_11161_1,C14orf1
sg_23046_1,KIF21B
sg_147948_1,ZNF582
sg_91746_2,YTHDC1
sg_10423_2,CDIPT
sg_4892_1,NRAP
sg_201931_3,TMEM192
sg_4143_1,MAT1A
sg_1107_3,CHD3
sg_386672_4,KRTAP10-4
sg_55349_2,CHDH
sg_758_3,MPPED1
sg_153830_1,RNF145
sg_1388_4,ATF6B
sg_100506658_2,OCLN
sg_525_1,ATP6V1B1
sg_91662_1,NLRP12
sg_3613_4,IMPA2
sg_5116_4,PCNT
sg_2167_3,FABP4
sg_246_2,ALOX15
sg_92104_3,TTC30A
sg_64123_4,ADGRL4
sg_23082_2,PPRC1
sg_5465_3,PPARA
sg_115950_1,ZNF653
sg_100129792_4,CCDC152
sg_81931_4,ZNF93
sg_390594_2,KBTBD13
sg_192286_1,HIGD2A
sg_80339_3,PNPLA3
sg_3588_1,IL10RB
sg_225689_2,MAPK15
sg_132430_2,PABPC4L
sg_3627_3,CXCL10
sg_4709_4,NDUFB3
sg_59067_2,IL21
sg_219431_3,OR4S2
sg_64579_3,NDST4
sg_222662_3,LHFPL5
sg_2902_2,GRIN1
sg_51032_1,CELA2B
sg_79726_1,WDR59
sg_50604_1,IL20
sg_128859_2,BPIFB6
sg_2002_3,ELK1
sg_8569_2,MKNK1
sg_904_2,CCNT1
sg_138799_3,OR13C5
sg_171483_3,FAM9B
sg_100129094_1,BTNL10
sg_55578_3,SUPT20H
sg_326624_4,RAB37
sg_79415_3,C17orf62
sg_5475_1,PPEF1
sg_10112_4,KIF20A
sg_6880_4,TAF9
sg_8076_3,MFAP5
sg_827_1,CAPN6
sg_51497_4,NELFCD
sg_64327_4,LMBR1
sg_5737_3,PTGFR
sg_9582_4,APOBEC3B
sg_83594_3,NUDT12
sg_5985_4,RFC5
sg_29957_3,SLC25A24
sg_60625_3,DHX35
sg_632_1,BGLAP
sg_114960_3,TSGA13
sg_56922_2,MCCC1
sg_390081_3,OR52E4
sg_54499_2,TMCO1
sg_121599_3,SPIC
sg_49861_4,CLDN20
sg_255220_2,TXNDC8
sg_91975_2,ZNF300
sg_283489_4,CHAMP1
sg_5365_2,PLXNB3
sg_NTC_967,Non_Targeting_Control_967
sg_2638_3,GC
sg_6520_1,SLC3A2
sg_401498_2,TMEM215
sg_1446_4,CSN1S1
sg_50511_1,SYCP3
sg_57496_4,MKL2
sg_400073_1,C12orf76
sg_100507650_1,RNF212B
sg_146310_3,RNF151
sg_84901_3,NFATC2IP
sg_9356_2,SLC22A6
sg_653583_4,PHLDB3
sg_58517_3,RBM25
sg_51427_2,ZNF107
sg_2300_1,FOXL1
sg_25831_4,HECTD1
sg_8786_4,RGS11
sg_1646_2,AKR1C2
sg_319100_4,TAAR6
sg_2071_2,ERCC3
sg_56171_4,DNAH7
sg_124923_1,SGK494
sg_399814_1,C10orf120
sg_22827_3,PUF60
sg_259287_1,TAS2R41
sg_257160_3,RNF214
sg_388015_3,RTL1
sg_491_2,ATP2B2
sg_54482_3,TRMT13
sg_90480_3,GADD45GIP1
sg_976_1,ADGRE5
sg_126789_4,PUSL1
sg_1622_3,DBI
sg_389434_4,IYD
sg_220972_3,MARCH8
sg_121340_2,SP7
sg_653550_1,TP53TG3C
sg_342850_2,ANKRD62
sg_5537_3,PPP6C
sg_100533181_4,FXYD6-FXYD2
sg_25832_4,NBPF14
sg_23052_1,ENDOD1
sg_51234_3,EMC4
sg_440400_1,RNASEK
sg_54790_4,TET2
sg_57666_1,FBRSL1
sg_116540_2,MRPL53
sg_284467_1,FAM19A3
sg_7556_1,ZNF10
sg_30009_2,TBX21
sg_401137_1,PRR27
sg_6934_2,TCF7L2
sg_10554_2,AGPAT1
sg_5787_3,PTPRB
sg_78989_3,COLEC11
sg_389856_2,USP27X
sg_57591_2,MKL1
sg_7596_3,ZNF45
sg_1756_3,DMD
sg_11037_4,STON1
sg_1192_2,CLIC1
sg_157657_3,C8orf37
sg_389084_2,C2orf82
sg_643338_1,C15orf62
sg_51741_2,WWOX
sg_51411_3,BIN2
sg_219952_3,OR6Q1
sg_23460_1,ABCA6
sg_202658_2,TRIM39-RPP21
sg_57522_4,SRGAP1
sg_729240_3,PRR20C
sg_101060376_4,TBC1D3L
sg_64116_3,SLC39A8
sg_344758_2,GPR149
sg_10581_1,IFITM2
sg_6234_3,RPS28
sg_2730_1,GCLM
sg_196996_3,GRAMD2
sg_1629_3,DBT
sg_53828_4,FXYD4
sg_3716_2,JAK1
sg_100534599_1,ISY1-RAB43
sg_717_4,C2
sg_83759_1,RBM4B
sg_285381_1,DPH3
sg_10321_1,CRISP3
sg_5962_3,RDX
sg_10270_4,AKAP8
sg_3145_2,HMBS
sg_3070_1,HELLS
sg_26289_4,AK5
sg_28959_4,TMEM176B
sg_4988_4,OPRM1
sg_NTC_494,Non_Targeting_Control_494
sg_55788_1,LMBRD1
sg_51692_3,CPSF3
sg_10663_4,CXCR6
sg_245932_2,DEFB119
sg_285349_3,ZNF660
sg_730183_1,LOC730183
sg_3709_1,ITPR2
sg_55703_4,POLR3B
sg_5694_1,PSMB6
sg_8313_4,AXIN2
sg_7087_3,ICAM5
sg_80789_4,INTS5
sg_3213_2,HOXB3
sg_4225_1,MEP1B
sg_22841_3,RAB11FIP2
sg_343702_2,XKR7
sg_51296_2,SLC15A3
sg_100316904_4,SAP25
sg_5413_4,SEPT5
sg_267020_1,ATP5L2
sg_4237_1,MFAP2
sg_55615_3,PRR5
sg_63894_3,VIPAS39
sg_9440_3,MED17
sg_6950_4,TCP1
sg_10443_1,N4BP2L2
sg_3012_3,HIST1H2AE
sg_54957_2,TXNL4B
sg_56987_4,BBX
sg_51004_4,COQ6
sg_9394_4,HS6ST1
sg_340706_1,VWA2
sg_2036_3,EPB41L1
sg_284992_4,CCDC150
sg_147746_1,HIPK4
sg_57221_2,ARFGEF3
sg_4628_1,MYH10
sg_57521_3,RPTOR
sg_101927572_2,LOC101927572
sg_400_2,ARL1
sg_3550_3,IK
sg_4999_4,ORC2
sg_55196_3,KIAA1551
sg_NTC_290,Non_Targeting_Control_290
sg_3090_4,HIC1
sg_841_1,CASP8
sg_151188_2,ARL6IP6
sg_260436_2,FDCSP
sg_58527_2,ABRACL
sg_54664_4,TMEM106B
sg_83604_2,TMEM47
sg_642597_2,C18orf42
sg_2016_1,EMX1
sg_56674_3,TMEM9B
sg_10898_1,CPSF4
sg_220107_4,DLEU7
sg_79998_1,ANKRD53
sg_7205_3,TRIP6
sg_401494_1,HACD4
sg_51647_3,FAM96B
sg_112479_1,ERI2
sg_83759_3,RBM4B
sg_5931_1,RBBP7
sg_136541_1,PRSS58
sg_254295_3,PHYHD1
sg_79158_3,GNPTAB
sg_4043_1,LRPAP1
sg_84233_1,TMEM126A
sg_80854_3,SETD7
sg_50937_3,CDON
sg_145567_3,TTC7B
sg_NTC_886,Non_Targeting_Control_886
sg_58500_4,ZNF250
sg_3880_1,KRT19
sg_3249_4,HPN
sg_3756_2,KCNH1
sg_4688_2,NCF2
sg_11144_4,DMC1
sg_90196_3,SYS1
sg_28976_3,ACAD9
sg_653567_4,TMEM236
sg_984_4,CDK11B
sg_63967_2,CLSPN
sg_55222_4,LRRC20
sg_5664_2,PSEN2
sg_51411_2,BIN2
sg_10865_2,ARID5A
sg_5276_2,SERPINI2
sg_51619_2,UBE2D4
sg_23708_3,GSPT2
sg_54906_3,FAM208B
sg_55205_3,ZNF532
sg_84460_4,ZMAT1
sg_2971_3,GTF3A
sg_349565_2,NMNAT3
sg_283297_4,OR10A4
sg_5506_3,PPP1R3A
sg_3087_3,HHEX
sg_90102_1,PHLDB2
sg_27352_4,SGSM3
sg_23312_1,DMXL2
sg_642517_3,AGAP9
sg_6642_4,SNX1
sg_57541_4,ZNF398
sg_8629_1,JRK
sg_192286_4,HIGD2A
sg_28227_3,PPP2R3B
sg_7551_4,ZNF3
sg_79991_2,OBFC1
sg_116840_2,CNTROB
sg_3221_3,HOXC4
sg_150864_4,FAM117B
sg_94032_3,CAMK2N2
sg_57493_3,HEG1
sg_7170_4,TPM3
sg_126637_4,TCHHL1
sg_220001_2,VWCE
sg_9370_3,ADIPOQ
sg_10223_2,GPA33
sg_8540_3,AGPS
sg_83714_1,NRIP2
sg_729355_3,TP53TG3B
sg_4242_3,MFNG
sg_8372_3,HYAL3
sg_85460_2,ZNF518B
sg_159_3,ADSS
sg_9381_1,OTOF
sg_9184_3,BUB3
sg_8993_2,PGLYRP1
sg_51069_1,MRPL2
sg_29089_2,UBE2T
sg_150365_2,MEI1
sg_375190_3,FAM228B
sg_64921_1,CASD1
sg_51631_3,LUC7L2
sg_7436_4,VLDLR
sg_26019_4,UPF2
sg_126859_3,AXDND1
sg_197322_4,ACSF3
sg_10360_3,NPM3
sg_23285_3,KIAA1107
sg_51460_1,SFMBT1
sg_56005_2,MYDGF
sg_7162_2,TPBG
sg_83540_1,NUF2
sg_54868_4,TMEM104
sg_3283_2,HSD3B1
sg_967_3,CD63
sg_55070_3,DET1
sg_7520_1,XRCC5
sg_2199_3,FBLN2
sg_64105_4,CENPK
sg_4782_2,NFIC
sg_145173_3,B3GALTL
sg_5209_4,PFKFB3
sg_140685_4,ZBTB46
sg_162_2,AP1B1
sg_116285_3,ACSM1
sg_79191_2,IRX3
sg_58510_3,PRODH2
sg_23075_1,SWAP70
sg_284338_2,PRR19
sg_4610_3,MYCL
sg_29942_3,PURG
sg_3756_4,KCNH1
sg_10533_3,ATG7
sg_54069_1,MIS18A
sg_79137_2,FAM134A
sg_9867_3,PJA2
sg_2068_1,ERCC2
sg_645811_4,CCDC154
sg_5337_2,PLD1
sg_5021_2,OXTR
sg_1070_2,CETN3
sg_146439_1,CCDC64B
sg_404672_1,GTF2H5
sg_23499_2,MACF1
sg_4616_2,GADD45B
sg_16_2,AARS
sg_204219_4,CERS3
sg_NTC_822,Non_Targeting_Control_822
sg_NTC_721,Non_Targeting_Control_721
sg_158724_4,FAM47A
sg_8703_1,B4GALT3
sg_8870_1,IER3
sg_64750_3,SMURF2
sg_390648_4,OR4F6
sg_80013_1,FAM188A
sg_128674_4,PROKR2
sg_387914_4,SHISA2
sg_2146_2,EZH2
sg_3855_1,KRT7
sg_658_2,BMPR1B
sg_51246_4,SHISA5
sg_4710_3,NDUFB4
sg_83852_3,SETDB2
sg_10991_1,SLC38A3
sg_64236_3,PDLIM2
sg_100132911_1,DPH3P1
sg_158055_2,C9orf163
sg_79935_1,CNTD2
sg_84456_2,L3MBTL3
sg_57664_1,PLEKHA4
sg_128240_1,APOA1BP
sg_84629_2,TNRC18
sg_56829_2,ZC3HAV1
sg_23619_3,ZIM2
sg_51150_3,SDF4
sg_9616_2,RNF7
sg_57419_3,SLC24A3
sg_55706_2,NDC1
sg_81932_2,HDHD3
sg_59335_2,PRDM12
sg_22901_3,ARSG
sg_83549_2,UCK1
sg_493861_4,EID3
sg_4065_4,LY75
sg_79782_1,LRRC31
sg_26188_3,OR1C1
sg_503542_3,SPRN
sg_10112_2,KIF20A
sg_399948_4,COLCA1
sg_1303_2,COL12A1
sg_440603_2,BCL2L15
sg_256536_1,TCERG1L
sg_1070_3,CETN3
sg_65249_1,ZSWIM4
sg_6443_3,SGCB
sg_57168_4,ASPHD2
sg_83540_2,NUF2
sg_54935_1,DUSP23
sg_83697_2,SLC4A9
sg_5652_1,PRSS8
sg_886_1,CCKAR
sg_5047_3,PAEP
sg_8076_1,MFAP5
sg_28957_2,MRPS28
sg_81796_2,SLCO5A1
sg_25802_1,LMOD1
sg_57159_3,TRIM54
sg_23144_3,ZC3H3
sg_374887_2,YJEFN3
sg_10268_1,RAMP3
sg_26995_1,TRUB2
sg_403273_3,OR5H14
sg_2121_1,EVC
sg_113878_2,DTX2
sg_10745_2,PHTF1
sg_83872_2,HMCN1
sg_4686_4,NCBP1
sg_728419_4,USP17L30
sg_7348_1,UPK1B
sg_80254_4,CEP63
sg_283748_3,PLA2G4D
sg_3960_3,LGALS4
sg_10463_3,SLC30A9
sg_9537_3,TP53I11
sg_2742_1,GLRA2
sg_374291_4,NDUFS7
sg_131544_2,CRYBG3
sg_89910_1,UBE3B
sg_5364_3,PLXNB1
sg_3956_3,LGALS1
sg_10952_2,SEC61B
sg_54854_2,FAM83E
sg_57449_2,PLEKHG5
sg_89853_4,MVB12B
sg_389207_1,GRXCR1
sg_2475_1,MTOR
sg_23492_2,CBX7
sg_54437_1,SEMA5B
sg_7398_1,USP1
sg_8731_4,RNMT
sg_83590_4,TMUB1
sg_56061_2,UBFD1
sg_8704_4,B4GALT2
sg_201725_3,C4orf46
sg_2559_3,GABRA6
sg_83606_2,GUCD1
sg_128637_2,TBC1D20
sg_28965_1,SLC27A6
sg_643641_3,ZNF862
sg_84790_2,TUBA1C
sg_10488_1,CREB3
sg_145864_4,HAPLN3
sg_8893_4,EIF2B5
sg_4552_3,MTRR
sg_4010_2,LMX1B
sg_29109_2,FHOD1
sg_526_2,ATP6V1B2
sg_3077_2,HFE
sg_1762_1,DMWD
sg_480_3,ATP1A4
sg_1128_1,CHRM1
sg_7580_1,ZNF32
sg_4041_3,LRP5
sg_340485_2,ACER2
sg_84302_1,TMEM246
sg_3225_4,HOXC9
sg_53340_3,SPA17
sg_23650_4,TRIM29
sg_79849_4,PDZD3
sg_6445_2,SGCG
sg_2059_4,EPS8
sg_57016_3,AKR1B10
sg_55063_1,ZCWPW1
sg_23647_3,ARFIP2
sg_3229_4,HOXC13
sg_92400_3,RBM18
sg_55666_1,NPLOC4
sg_5349_4,FXYD3
sg_162466_2,PHOSPHO1
sg_79850_1,FAM57A
sg_8646_3,CHRD
sg_80164_2,PRR36
sg_55803_4,ADAP2
sg_494551_1,WEE2
sg_1760_4,DMPK
sg_55825_1,PECR
sg_60490_2,PPCDC
sg_389558_2,FAM180A
sg_80731_3,THSD7B
sg_729059_3,C1orf234
sg_57505_1,AARS2
sg_83482_3,SCRT1
sg_27253_4,PCDH17
sg_5009_4,OTC
sg_8602_3,NOP14
sg_25852_2,ARMC8
sg_100885850_1,PTGES3L-AARSD1
sg_57630_3,SH3RF1
sg_9780_2,PIEZO1
sg_9330_3,GTF3C3
sg_8842_1,PROM1
sg_NTC_648,Non_Targeting_Control_648
sg_7716_4,VEZF1
sg_57583_4,TMEM181
sg_670_1,BPHL
sg_26648_4,OR7E24
sg_2873_4,GPS1
sg_81034_1,SLC25A32
sg_159090_2,FAM122B
sg_258_4,AMBN
sg_84164_3,ASCC2
sg_51218_2,GLRX5
sg_222865_3,TMEM130
sg_51657_4,STYXL1
sg_2923_1,PDIA3
sg_83933_3,HDAC10
sg_26013_2,L3MBTL1
sg_55103_1,RALGPS2
sg_54210_2,TREM1
sg_22841_4,RAB11FIP2
sg_55090_1,MED9
sg_8662_3,EIF3B
sg_317749_4,DHRS4L2
sg_NTC_434,Non_Targeting_Control_434
sg_3824_1,KLRD1
sg_131375_3,LYZL4
sg_22941_2,SHANK2
sg_9738_1,CCP110
sg_203_4,AK1
sg_6621_2,SNAPC4
sg_4087_4,SMAD2
sg_23774_4,BRD1
sg_22801_1,ITGA11
sg_10782_3,ZNF274
sg_9068_2,ANGPTL1
sg_2948_4,GSTM4
sg_6764_4,ST5
sg_673_4,BRAF
sg_78992_4,YIPF2
sg_2290_4,FOXG1
sg_1417_3,CRYBB3
sg_54872_1,PIGG
sg_6218_2,RPS17
sg_81847_3,RNF146
sg_81894_2,SLC25A28
sg_80851_1,SH3BP5L
sg_7707_1,ZNF148
sg_51019_3,CCDC53
sg_57698_3,KIAA1598
sg_3000_2,GUCY2D
sg_253935_4,ANGPTL5
sg_8604_2,SLC25A12
sg_5557_1,PRIM1
sg_339263_2,C17orf51
sg_222235_3,FBXL13
sg_387837_3,CLEC12B
sg_94059_3,LENG9
sg_55143_2,CDCA8
sg_8091_2,HMGA2
sg_10043_1,TOM1
sg_286262_3,TPRN
sg_55972_2,SLC25A40
sg_197135_1,PATL2
sg_63893_4,UBE2O
sg_353140_3,LCE2C
sg_23262_2,PPIP5K2
sg_84958_1,SYTL1
sg_27328_2,PCDH11X
sg_121601_2,ANO4
sg_11131_2,CAPN11
sg_11184_3,MAP4K1
sg_54662_2,TBC1D13
sg_10019_2,SH2B3
sg_9742_2,IFT140
sg_286753_3,TUSC5
sg_56160_2,NDNL2
sg_58527_3,ABRACL
sg_84326_2,C16orf13
sg_8644_2,AKR1C3
sg_440836_1,ODF3B
sg_55609_2,ZNF280C
sg_119682_2,OR51L1
sg_319_3,APOF
sg_375519_4,GJB7
sg_54862_2,CC2D1A
sg_51726_2,DNAJB11
sg_255520_4,ELMOD2
sg_467_3,ATF3
sg_554_4,AVPR2
sg_78991_4,PCYOX1L
sg_4355_4,MPP2
sg_646_3,BNC1
sg_3248_4,HPGD
sg_10535_2,RNASEH2A
sg_219493_1,OR5AR1
sg_57698_1,KIAA1598
sg_9118_2,INA
sg_574414_3,PRR9
sg_4882_3,NPR2
sg_55900_4,ZNF302
sg_23164_2,MPRIP
sg_1459_3,CSNK2A2
sg_56650_2,CLDND1
sg_286343_3,LURAP1L
sg_5001_4,ORC5
sg_83699_3,SH3BGRL2
sg_83439_2,TCF7L1
sg_816_2,CAMK2B
sg_10039_1,PARP3
sg_25766_4,PRPF40B
sg_92162_2,TMEM88
sg_6643_4,SNX2
sg_100534599_2,ISY1-RAB43
